           * /home/dey.nath2000/esim-workspace/xor_gate/xor_gate.cir
           Transient Analysis  Sat Oct  8 18:57:02  2022
--------------------------------------------------------------------------------
Index   time            a2#branch_1_0   v1#branch       v2#branch       
--------------------------------------------------------------------------------
30	1.089065e-04	9.806672e-09	5.960186e-05	5.960125e-05	
31	1.089606e-04	-9.38060e-09	5.960184e-05	5.960179e-05	
32	1.090689e-04	9.831503e-09	5.958931e-05	5.958870e-05	
33	1.092854e-04	-9.37044e-09	5.957678e-05	5.957673e-05	
34	1.097185e-04	9.870774e-09	5.953927e-05	5.953865e-05	
35	1.105847e-04	-9.31233e-09	5.947700e-05	5.947696e-05	
36	1.123170e-04	9.955271e-09	5.934041e-05	5.933980e-05	
37	1.157816e-04	-9.24090e-09	5.907687e-05	5.907682e-05	
38	1.227108e-04	9.994962e-09	5.847054e-05	5.846992e-05	
39	1.365692e-04	-9.21653e-09	5.607745e-05	5.607741e-05	
40	1.642860e-04	1.000677e-08	2.670473e-05	2.670412e-05	
41	2.000000e-04	-9.71592e-09	2.013925e-09	2.123535e-09	
42	2.006011e-04	1.849201e-09	-1.19023e-09	-1.18580e-09	
43	2.018032e-04	1.264255e-10	-9.23581e-11	-9.20706e-11	
44	2.028825e-04	-5.60760e-11	5.797769e-11	5.785846e-11	
45	2.042518e-04	1.187157e-10	-8.73807e-11	-8.71115e-11	
46	2.056800e-04	-6.29627e-11	6.240234e-11	6.226662e-11	
47	2.085364e-04	1.112169e-10	-8.25844e-11	-8.23329e-11	
48	2.142491e-04	-7.26473e-11	6.852668e-11	6.836790e-11	
49	2.256746e-04	1.009575e-10	-7.62669e-11	-7.60398e-11	
50	2.485254e-04	-8.15008e-11	7.356759e-11	7.338784e-11	
51	2.942272e-04	9.419746e-11	-7.33511e-11	-7.31414e-11	
52	3.856308e-04	-8.79844e-11	7.416553e-11	7.398008e-11	
53	5.684379e-04	8.900719e-11	-7.39130e-11	-7.37189e-11	
54	9.340522e-04	-8.91747e-11	7.394509e-11	7.374930e-11	

Index   time            a2#branch_1_0   v1#branch       v2#branch       
--------------------------------------------------------------------------------
55	1.665281e-03	8.918546e-11	-7.39020e-11	-7.37067e-11	
56	3.127738e-03	-8.92060e-11	7.391536e-11	7.371997e-11	
57	6.052652e-03	8.921340e-11	-7.39055e-11	-7.37101e-11	
58	1.190248e-02	-8.92165e-11	7.391536e-11	7.371991e-11	
59	2.360214e-02	8.921786e-11	-7.39083e-11	-7.37128e-11	
60	4.700145e-02	-8.92186e-11	7.391322e-11	7.371776e-11	
61	9.380008e-02	8.921897e-11	-7.39080e-11	-7.37126e-11	
62	1.873973e-01	-8.92192e-11	7.391344e-11	7.371798e-11	
63	2.873973e-01	8.921931e-11	-7.39095e-11	-7.37140e-11	
64	3.873973e-01	-8.92195e-11	7.391163e-11	7.371618e-11	
65	4.873973e-01	8.921967e-11	-7.39092e-11	-7.37138e-11	
66	5.873973e-01	-8.92199e-11	7.391171e-11	7.371625e-11	
67	6.873973e-01	8.922003e-11	-7.39092e-11	-7.37137e-11	
68	7.873973e-01	-8.92202e-11	7.391162e-11	7.371616e-11	
69	8.873973e-01	8.922039e-11	-7.39092e-11	-7.37137e-11	
70	9.873973e-01	-8.92206e-11	7.391154e-11	7.371607e-11	
71	1.000200e+00	8.922190e-11	-7.39097e-11	-7.37142e-11	
72	1.000210e+00	-3.52767e-10	-1.87175e-10	3.580219e-07	
73	1.000230e+00	-4.02842e-10	-5.36143e-10	3.542125e-05	
74	1.000242e+00	-2.65452e-10	-2.04361e-10	7.957812e-05	
75	1.000254e+00	-4.63698e-10	-5.76292e-10	1.058420e-04	
76	1.000274e+00	-2.84462e-10	-2.31765e-10	1.186481e-04	
77	1.000287e+00	-2.56417e-10	-5.80435e-10	1.210488e-04	
78	1.000297e+00	1.977977e-10	-2.32260e-10	1.228636e-04	
79	1.000297e+00	-1.85918e-10	-5.76736e-10	1.228647e-04	
80	1.000297e+00	-4.59711e-06	9.561380e-09	1.229528e-04	
81	1.000297e+00	-5.24293e-06	-7.52106e-09	1.229692e-04	
82	1.000297e+00	-6.53085e-06	5.625207e-09	1.229569e-04	
83	1.000297e+00	-1.00808e-05	-5.25468e-09	1.229670e-04	
84	1.000297e+00	-3.73469e-08	-4.04105e-08	1.229044e-04	
85	1.000297e+00	3.684920e-08	-4.22806e-09	1.228689e-04	
86	1.000297e+00	-3.67108e-08	1.122701e-10	1.228635e-04	
87	1.000297e+00	3.665314e-08	-4.49977e-10	1.228651e-04	
88	1.000297e+00	-3.66105e-08	-5.04227e-10	1.228641e-04	
89	1.000297e+00	3.660244e-08	-2.53180e-10	1.228651e-04	
90	1.000297e+00	-3.65851e-08	-5.84163e-10	1.228645e-04	
91	1.000297e+00	3.658971e-08	-2.17036e-10	1.228655e-04	
92	1.000297e+00	-3.65787e-08	-6.01363e-10	1.228654e-04	
93	1.000297e+00	3.658652e-08	-2.08645e-10	1.228674e-04	
94	1.000297e+00	-3.65771e-08	-6.05507e-10	1.228693e-04	
95	1.000297e+00	3.658572e-08	-2.06585e-10	1.228751e-04	
96	1.000298e+00	-3.65768e-08	-6.06535e-10	1.228847e-04	
97	1.000298e+00	3.658549e-08	-2.06074e-10	1.229059e-04	
98	1.000298e+00	-3.65767e-08	-6.06794e-10	1.229465e-04	
99	1.000298e+00	3.658533e-08	-2.05951e-10	1.230299e-04	
100	1.000299e+00	-3.65769e-08	-6.06870e-10	1.231961e-04	
101	1.000300e+00	3.658506e-08	-2.05918e-10	1.233334e-04	
102	1.000300e+00	4.962688e-12	-4.62969e-12	1.233324e-04	
103	1.000301e+00	4.878805e-12	-4.54104e-12	1.233324e-04	
104	1.000301e+00	4.801966e-12	-4.64650e-12	1.233324e-04	
105	1.000303e+00	4.568178e-12	-4.54105e-12	1.233324e-04	
106	1.000306e+00	4.220993e-12	-4.64650e-12	1.233324e-04	
107	1.000312e+00	3.549111e-12	-4.54105e-12	1.233324e-04	
108	1.000323e+00	2.613877e-12	-4.64650e-12	1.233324e-04	
109	1.000347e+00	1.468407e-12	-4.54105e-12	1.233324e-04	
110	1.000393e+00	6.244698e-13	-4.64650e-12	1.233324e-04	
111	1.000487e+00	1.619884e-13	-4.54105e-12	1.233324e-04	
112	1.000674e+00	5.791421e-14	-4.64650e-12	1.233324e-04	

Index   time            a2#branch_1_0   v1#branch       v2#branch       
--------------------------------------------------------------------------------
113	1.001049e+00	-2.61567e-14	-4.54105e-12	1.233324e-04	
114	1.001798e+00	2.420234e-14	-4.64650e-12	1.233324e-04	
115	1.003296e+00	-2.32763e-14	-4.54105e-12	1.233324e-04	
116	1.006293e+00	2.284058e-14	-4.64650e-12	1.233324e-04	
117	1.012285e+00	-2.26468e-14	-4.54105e-12	1.233324e-04	
118	1.024271e+00	2.254483e-14	-4.64650e-12	1.233324e-04	
119	1.048242e+00	-2.24956e-14	-4.54105e-12	1.233324e-04	
120	1.096184e+00	2.247072e-14	-4.64650e-12	1.233324e-04	
121	1.192069e+00	-2.24587e-14	-4.54105e-12	1.233324e-04	
122	1.292069e+00	2.244712e-14	-4.64650e-12	1.233324e-04	
123	1.392069e+00	-2.24359e-14	-4.54105e-12	1.233324e-04	
124	1.492069e+00	2.242458e-14	-4.64650e-12	1.233324e-04	
125	1.592069e+00	-2.24133e-14	-4.54105e-12	1.233324e-04	
126	1.692069e+00	2.240205e-14	-4.64650e-12	1.233324e-04	
127	1.792069e+00	-2.23909e-14	-4.54105e-12	1.233324e-04	
128	1.892069e+00	2.237961e-14	-4.64650e-12	1.233324e-04	
129	1.992069e+00	-2.23685e-14	-4.54105e-12	1.233324e-04	
130	2.000100e+00	2.223199e-14	-4.64650e-12	1.233324e-04	
131	2.000110e+00	9.537230e-13	3.978928e-10	1.215823e-04	
132	2.000130e+00	9.734055e-13	3.995949e-10	1.175441e-04	
133	2.000130e+00	9.656826e-13	3.985901e-10	1.175435e-04	
134	2.000130e+00	1.013897e-05	-1.96684e-08	1.174511e-04	
135	2.000130e+00	8.289617e-06	-2.56423e-08	1.172565e-04	
136	2.000130e+00	7.717267e-06	4.922213e-08	1.174792e-04	
137	2.000130e+00	4.813837e-06	9.865809e-09	1.181446e-04	
138	2.000130e+00	6.643077e-06	-1.30696e-07	1.163064e-04	
139	2.000130e+00	3.981064e-05	-4.67815e-06	8.510505e-05	
140	2.000130e+00	2.807190e-05	3.104191e-06	8.687411e-05	
141	2.000130e+00	1.909275e-05	4.441500e-06	8.876921e-05	
142	2.000130e+00	1.748297e-05	3.743989e-06	9.137792e-05	
143	2.000130e+00	1.465857e-05	2.987769e-06	9.575403e-05	
144	2.000130e+00	1.033069e-05	1.911269e-06	1.022762e-04	
145	2.000130e+00	4.876498e-06	1.045242e-06	1.102909e-04	
146	2.000130e+00	9.996329e-07	1.622466e-07	1.160639e-04	
147	2.000130e+00	1.729960e-07	8.504481e-08	1.172773e-04	
148	2.000130e+00	7.976653e-09	-4.73020e-08	1.175407e-04	
149	2.000130e+00	-7.84053e-09	4.840083e-08	1.175448e-04	
150	2.000130e+00	8.654671e-09	-4.77604e-08	1.175401e-04	
151	2.000130e+00	-7.93677e-09	4.863143e-08	1.175443e-04	
152	2.000130e+00	8.689138e-09	-4.78679e-08	1.175394e-04	
153	2.000130e+00	-7.95527e-09	4.868329e-08	1.175427e-04	
154	2.000130e+00	8.694440e-09	-4.78937e-08	1.175362e-04	
155	2.000130e+00	-7.95864e-09	4.869607e-08	1.175362e-04	
156	2.000130e+00	8.695668e-09	-4.79000e-08	1.175232e-04	
157	2.000130e+00	-7.95929e-09	4.869925e-08	1.175100e-04	
158	2.000130e+00	8.696210e-09	-4.79016e-08	1.174707e-04	
159	2.000130e+00	-7.95894e-09	4.870007e-08	1.174039e-04	
160	2.000131e+00	8.697365e-09	-4.79019e-08	1.172535e-04	
161	2.000132e+00	-7.95662e-09	4.870050e-08	1.169493e-04	
162	2.000133e+00	8.703403e-09	-4.79008e-08	1.162534e-04	
163	2.000137e+00	-7.95106e-09	4.870015e-08	1.145042e-04	
164	2.000144e+00	8.706985e-09	-4.79045e-08	1.087347e-04	
165	2.000158e+00	-7.97246e-09	4.868113e-08	8.023264e-05	
166	2.000185e+00	8.655282e-09	-4.79551e-08	2.663153e-06	
167	2.000200e+00	-7.74128e-09	4.847561e-08	7.690652e-10	
168	2.000200e+00	-2.44225e-10	1.021857e-10	-1.19021e-10	
169	2.000201e+00	-1.61987e-10	1.279767e-10	-9.94252e-11	
170	2.000202e+00	-1.24046e-10	1.937263e-10	-1.04300e-10	

Index   time            a2#branch_1_0   v1#branch       v2#branch       
--------------------------------------------------------------------------------
171	2.000205e+00	-6.16229e-10	1.067939e-09	-2.44958e-10	
172	2.000207e+00	-1.43876e-09	2.363866e-09	-4.65167e-10	
173	2.000209e+00	5.376543e-10	-5.93214e-10	-1.14065e-10	
174	2.000211e+00	-1.36417e-09	2.312705e-09	-5.16051e-10	
175	2.000214e+00	5.349188e-10	-5.24535e-10	-1.85677e-10	
176	2.000219e+00	-1.35786e-09	2.351526e-09	-5.71555e-10	
177	2.000227e+00	5.415110e-10	-5.11428e-10	-2.16591e-10	
178	2.000238e+00	-1.34867e-09	2.349512e-09	-5.88531e-10	
179	2.000261e+00	5.607888e-10	-5.21392e-10	-2.31854e-10	
180	2.000282e+00	-1.10430e-09	2.096883e-09	-6.00609e-10	
181	2.000282e+00	1.085043e-09	-8.37353e-10	-2.79977e-10	
182	2.000282e+00	-4.71418e-06	1.509308e-07	1.985512e-08	
183	2.000282e+00	-5.07038e-06	6.265399e-08	-3.08984e-08	
184	2.000282e+00	-6.29581e-06	1.345106e-07	3.371923e-08	
185	2.000282e+00	-9.67305e-06	6.917986e-08	-3.71627e-08	
186	2.000282e+00	-2.39669e-08	2.740891e-08	-2.66846e-08	
187	2.000282e+00	2.373819e-08	-3.02632e-09	3.322078e-09	
188	2.000282e+00	-2.36666e-08	2.345605e-09	-2.58254e-09	
189	2.000282e+00	2.363446e-08	-1.02405e-09	1.394770e-09	
190	2.000282e+00	-2.36199e-08	1.851696e-09	-2.10682e-09	
191	2.000282e+00	2.361147e-08	-8.41287e-10	1.218673e-09	
192	2.000282e+00	-2.36085e-08	1.772623e-09	-2.03065e-09	
193	2.000282e+00	2.360576e-08	-8.03233e-10	1.181984e-09	
194	2.000282e+00	-2.36056e-08	1.754600e-09	-2.01328e-09	
195	2.000282e+00	2.360434e-08	-7.94168e-10	1.173250e-09	
196	2.000282e+00	-2.36049e-08	1.750217e-09	-2.00904e-09	
197	2.000282e+00	2.360398e-08	-7.91887e-10	1.171077e-09	
198	2.000282e+00	-2.36048e-08	1.749211e-09	-2.00802e-09	
199	2.000283e+00	2.360389e-08	-7.91149e-10	1.170474e-09	
200	2.000283e+00	-2.36047e-08	1.749298e-09	-2.00789e-09	
201	2.000284e+00	2.360386e-08	-7.90285e-10	1.170074e-09	
202	2.000285e+00	-2.36047e-08	1.750687e-09	-2.00836e-09	
203	2.000288e+00	2.360382e-08	-7.87295e-10	1.168932e-09	
204	2.000293e+00	-2.36048e-08	1.756752e-09	-2.01071e-09	
205	2.000300e+00	2.360374e-08	-7.77842e-10	1.165041e-09	
206	2.000301e+00	4.523193e-13	7.115536e-11	-9.91251e-12	
207	2.000303e+00	4.351749e-13	7.118761e-11	-9.96782e-12	
208	2.000308e+00	4.155612e-13	7.117687e-11	-9.95742e-12	
209	2.000317e+00	3.682218e-13	7.118761e-11	-9.96782e-12	
210	2.000334e+00	3.035410e-13	7.117687e-11	-9.95742e-12	
211	2.000370e+00	2.068043e-13	7.118761e-11	-9.96782e-12	
212	2.000440e+00	1.102735e-13	7.117687e-11	-9.95742e-12	
213	2.000582e+00	3.942253e-14	7.118670e-11	-9.96782e-12	
214	2.000865e+00	1.148323e-15	7.135788e-11	-9.95742e-12	
215	2.001431e+00	-1.40039e-15	7.133533e-11	-9.96782e-12	
216	2.002562e+00	1.425126e-15	7.135675e-11	-9.95742e-12	
217	2.004826e+00	-1.52495e-15	7.134000e-11	-9.96782e-12	
218	2.009353e+00	1.592924e-15	7.135312e-11	-9.95742e-12	
219	2.018407e+00	-1.63216e-15	7.134122e-11	-9.96782e-12	
220	2.036515e+00	1.655859e-15	7.135014e-11	-9.95742e-12	
221	2.072731e+00	-1.66843e-15	7.134061e-11	-9.96782e-12	
222	2.145163e+00	1.670715e-15	7.135456e-11	-9.95742e-12	
223	2.245163e+00	-1.67251e-15	7.134063e-11	-9.96782e-12	
224	2.345163e+00	1.674188e-15	7.135452e-11	-9.95742e-12	
225	2.445163e+00	-1.67614e-15	7.134100e-11	-9.96782e-12	
226	2.545163e+00	1.678064e-15	7.135434e-11	-9.95742e-12	
227	2.645163e+00	-1.68002e-15	7.134088e-11	-9.96782e-12	
228	2.745163e+00	1.681841e-15	7.135435e-11	-9.95742e-12	

Index   time            a2#branch_1_0   v1#branch       v2#branch       
--------------------------------------------------------------------------------
229	2.845163e+00	-1.68380e-15	7.134097e-11	-9.96782e-12	
230	2.945163e+00	1.685656e-15	7.135430e-11	-9.95742e-12	
231	3.000200e+00	-1.68952e-15	7.134138e-11	-9.96782e-12	
232	3.000210e+00	5.227739e-15	6.729363e-07	5.244930e-10	
233	3.000230e+00	2.300702e-13	3.961298e-05	9.148413e-10	
234	3.000243e+00	2.090324e-13	8.678059e-05	6.188794e-10	
235	3.000255e+00	1.341760e-13	1.121376e-04	8.936435e-10	
236	3.000280e+00	4.996750e-13	1.217196e-04	5.454340e-10	
237	3.000298e+00	-4.45158e-13	1.169187e-04	4.146156e-06	
238	3.000300e+00	4.100739e-14	6.028809e-05	6.037004e-05	
239	3.000300e+00	-6.59915e-14	6.033184e-05	6.033108e-05	
240	3.000300e+00	6.923822e-14	6.033125e-05	6.033153e-05	
241	3.000301e+00	-6.90251e-14	6.033147e-05	6.033147e-05	
242	3.000302e+00	7.029278e-14	6.033147e-05	6.033147e-05	
243	3.000305e+00	-6.90930e-14	6.033147e-05	6.033147e-05	
244	3.000310e+00	7.016611e-14	6.033147e-05	6.033147e-05	
245	3.000321e+00	-6.93049e-14	6.033147e-05	6.033147e-05	
246	3.000342e+00	6.986404e-14	6.033147e-05	6.033147e-05	
247	3.000384e+00	-6.96236e-14	6.033147e-05	6.033147e-05	
248	3.000468e+00	6.966510e-14	6.033147e-05	6.033147e-05	
249	3.000636e+00	-6.96682e-14	6.033147e-05	6.033147e-05	
250	3.000972e+00	6.966873e-14	6.033147e-05	6.033147e-05	
251	3.001645e+00	-6.96689e-14	6.033147e-05	6.033147e-05	
252	3.002989e+00	6.966903e-14	6.033147e-05	6.033147e-05	
253	3.005679e+00	-6.96691e-14	6.033147e-05	6.033147e-05	
254	3.011058e+00	6.966910e-14	6.033147e-05	6.033147e-05	
255	3.021816e+00	-6.96691e-14	6.033147e-05	6.033147e-05	
256	3.043333e+00	6.966911e-14	6.033147e-05	6.033147e-05	
257	3.086366e+00	-6.96691e-14	6.033147e-05	6.033147e-05	
258	3.172431e+00	6.966912e-14	6.033147e-05	6.033147e-05	
259	3.272431e+00	-6.96691e-14	6.033147e-05	6.033147e-05	
260	3.372431e+00	6.966912e-14	6.033147e-05	6.033147e-05	
261	3.472431e+00	-6.96691e-14	6.033147e-05	6.033147e-05	
262	3.572431e+00	6.966912e-14	6.033147e-05	6.033147e-05	
263	3.672431e+00	-6.96691e-14	6.033147e-05	6.033147e-05	
264	3.772431e+00	6.966912e-14	6.033147e-05	6.033147e-05	
265	3.872431e+00	-6.96691e-14	6.033147e-05	6.033147e-05	
266	3.972431e+00	6.966912e-14	6.033147e-05	6.033147e-05	
267	4.000100e+00	-6.96691e-14	6.033147e-05	6.033147e-05	
268	4.000110e+00	1.000274e-12	5.951989e-05	5.951956e-05	
269	4.000110e+00	1.000371e-12	5.951974e-05	5.951941e-05	
270	4.000110e+00	1.014169e-05	5.946220e-05	5.946185e-05	
271	4.000110e+00	8.296172e-06	5.936155e-05	5.936121e-05	
272	4.000110e+00	7.673827e-06	5.953812e-05	5.953783e-05	
273	4.000110e+00	4.743121e-06	5.987427e-05	5.987394e-05	
274	4.000110e+00	5.232299e-06	5.966293e-05	5.966259e-05	
275	4.000110e+00	9.773702e-06	5.645323e-05	5.645236e-05	
276	4.000110e+00	1.575429e-06	5.840410e-05	5.840507e-05	
277	4.000110e+00	1.123048e-06	5.875896e-05	5.875802e-05	
278	4.000110e+00	5.816261e-07	5.910384e-05	5.910415e-05	
279	4.000110e+00	2.460027e-07	5.936985e-05	5.936900e-05	
280	4.000110e+00	-3.96376e-08	5.952787e-05	5.952806e-05	
281	4.000110e+00	4.393878e-08	5.950881e-05	5.950798e-05	
282	4.000110e+00	-4.45563e-08	5.953071e-05	5.953088e-05	
283	4.000110e+00	4.554905e-08	5.950771e-05	5.950690e-05	
284	4.000110e+00	-4.51636e-08	5.953075e-05	5.953090e-05	
285	4.000110e+00	4.588447e-08	5.950693e-05	5.950612e-05	
286	4.000110e+00	-4.53443e-08	5.952975e-05	5.952991e-05	

Index   time            a2#branch_1_0   v1#branch       v2#branch       
--------------------------------------------------------------------------------
287	4.000110e+00	4.593744e-08	5.950467e-05	5.950386e-05	
288	4.000110e+00	-4.53877e-08	5.952529e-05	5.952544e-05	
289	4.000110e+00	4.595612e-08	5.949567e-05	5.949486e-05	
290	4.000110e+00	-4.53900e-08	5.950732e-05	5.950748e-05	
291	4.000111e+00	4.597837e-08	5.945976e-05	5.945895e-05	
292	4.000111e+00	-4.53621e-08	5.943559e-05	5.943575e-05	
293	4.000113e+00	4.602568e-08	5.931645e-05	5.931564e-05	
294	4.000115e+00	-4.53148e-08	5.914755e-05	5.914771e-05	
295	4.000120e+00	4.606132e-08	5.871384e-05	5.871302e-05	
296	4.000130e+00	-4.52911e-08	5.755640e-05	5.755656e-05	
297	4.000150e+00	4.608038e-08	4.822670e-05	4.822589e-05	
298	4.000190e+00	-4.53907e-08	1.147954e-07	1.149922e-07	
299	4.000200e+00	4.612526e-08	-1.11306e-07	-1.11701e-07	
300	4.000200e+00	-2.99183e-09	-8.63481e-10	-1.24502e-09	
301	4.000201e+00	-3.11138e-10	1.913586e-11	3.400338e-10	
302	4.000202e+00	2.975479e-10	-2.19429e-11	-3.42947e-10	
303	4.000203e+00	-3.10487e-10	1.925562e-11	3.401579e-10	
304	4.000204e+00	2.980164e-10	-2.19075e-11	-3.42884e-10	
305	4.000206e+00	-3.09605e-10	1.943366e-11	3.403420e-10	
306	4.000210e+00	2.994510e-10	-2.15797e-11	-3.42545e-10	
307	4.000218e+00	-3.07455e-10	1.990002e-11	3.408233e-10	
308	4.000235e+00	3.021143e-10	-2.10016e-11	-3.41950e-10	
309	4.000267e+00	-3.04843e-10	2.041672e-11	3.413717e-10	
310	4.000332e+00	3.039441e-10	-2.06215e-11	-3.41562e-10	
311	4.000462e+00	-3.04071e-10	2.061151e-11	3.415509e-10	
312	4.000722e+00	3.040605e-10	-2.06042e-11	-3.41544e-10	
313	4.001241e+00	-3.04066e-10	2.060370e-11	3.415438e-10	
314	4.002281e+00	3.040681e-10	-2.06033e-11	-3.41543e-10	
315	4.004359e+00	-3.04069e-10	2.060322e-11	3.415433e-10	
316	4.008516e+00	3.040692e-10	-2.06031e-11	-3.41543e-10	
317	4.016830e+00	-3.04069e-10	2.060313e-11	3.415432e-10	
318	4.033457e+00	3.040694e-10	-2.06031e-11	-3.41543e-10	
319	4.066712e+00	-3.04069e-10	2.060309e-11	3.415432e-10	
320	4.133222e+00	3.040695e-10	-2.06031e-11	-3.41543e-10	
321	4.233222e+00	-3.04069e-10	2.060309e-11	3.415431e-10	
322	4.333222e+00	3.040695e-10	-2.06031e-11	-3.41543e-10	
323	4.433222e+00	-3.04070e-10	2.060308e-11	3.415431e-10	
324	4.533222e+00	3.040695e-10	-2.06031e-11	-3.41543e-10	
325	4.633222e+00	-3.04070e-10	2.060307e-11	3.415431e-10	
326	4.733222e+00	3.040695e-10	-2.06031e-11	-3.41543e-10	
327	4.833222e+00	-3.04070e-10	2.060307e-11	3.415431e-10	
328	4.933222e+00	3.040696e-10	-2.06031e-11	-3.41543e-10	
329	5.000200e+00	-3.04070e-10	2.060306e-11	3.415431e-10	
330	5.000210e+00	-3.52270e-10	-1.87037e-10	3.580211e-07	
331	5.000230e+00	-4.03339e-10	-5.36281e-10	3.542125e-05	
332	5.000242e+00	-2.64940e-10	-2.04213e-10	7.956032e-05	
333	5.000254e+00	-4.64176e-10	-5.76417e-10	1.058267e-04	
334	5.000274e+00	-2.84001e-10	-2.31632e-10	1.186448e-04	
335	5.000287e+00	-2.57513e-10	-5.80567e-10	1.210466e-04	
336	5.000296e+00	1.987259e-10	-2.32120e-10	1.226704e-04	
337	5.000296e+00	-1.87517e-10	-5.76879e-10	1.226715e-04	
338	5.000296e+00	-4.59990e-06	9.565574e-09	1.227601e-04	
339	5.000296e+00	-5.24453e-06	-7.62975e-09	1.227757e-04	
340	5.000296e+00	-6.53371e-06	5.771976e-09	1.227641e-04	
341	5.000296e+00	-1.00825e-05	-5.44175e-09	1.227736e-04	
342	5.000296e+00	-3.73065e-08	-4.02352e-08	1.227111e-04	
343	5.000296e+00	3.680939e-08	-4.07585e-09	1.226756e-04	
344	5.000296e+00	-3.66723e-08	8.895787e-11	1.226703e-04	

Index   time            a2#branch_1_0   v1#branch       v2#branch       
--------------------------------------------------------------------------------
345	5.000296e+00	3.661305e-08	-4.39396e-10	1.226720e-04	
346	5.000296e+00	-3.65722e-08	-5.11538e-10	1.226710e-04	
347	5.000296e+00	3.656245e-08	-2.47032e-10	1.226719e-04	
348	5.000296e+00	-3.65468e-08	-5.89790e-10	1.226713e-04	
349	5.000296e+00	3.654974e-08	-2.11625e-10	1.226723e-04	
350	5.000296e+00	-3.65404e-08	-6.06644e-10	1.226723e-04	
351	5.000296e+00	3.654656e-08	-2.03401e-10	1.226742e-04	
352	5.000296e+00	-3.65389e-08	-6.10707e-10	1.226761e-04	
353	5.000296e+00	3.654576e-08	-2.01382e-10	1.226818e-04	
354	5.000296e+00	-3.65385e-08	-6.11714e-10	1.226913e-04	
355	5.000297e+00	3.654554e-08	-2.00881e-10	1.227123e-04	
356	5.000297e+00	-3.65384e-08	-6.11968e-10	1.227523e-04	
357	5.000297e+00	3.654540e-08	-2.00760e-10	1.228348e-04	
358	5.000298e+00	-3.65386e-08	-6.12042e-10	1.229990e-04	
359	5.000300e+00	3.654505e-08	-2.00752e-10	1.233334e-04	
360	5.000300e+00	4.075464e-12	-4.62925e-12	1.233324e-04	
361	5.000301e+00	4.005629e-12	-4.54151e-12	1.233324e-04	
362	5.000301e+00	3.950515e-12	-4.64604e-12	1.233324e-04	
363	5.000303e+00	3.763808e-12	-4.54151e-12	1.233324e-04	
364	5.000306e+00	3.496895e-12	-4.64603e-12	1.233324e-04	
365	5.000312e+00	2.963495e-12	-4.54151e-12	1.233324e-04	
366	5.000323e+00	2.222343e-12	-4.64603e-12	1.233324e-04	
367	5.000347e+00	1.386518e-12	-4.54151e-12	1.233324e-04	
368	5.000394e+00	5.720080e-13	-4.64603e-12	1.233324e-04	
369	5.000487e+00	1.510808e-13	-4.54152e-12	1.233324e-04	
370	5.000675e+00	5.789894e-14	-4.64603e-12	1.233324e-04	
371	5.001050e+00	-2.67430e-14	-4.54152e-12	1.233324e-04	
372	5.001800e+00	2.489179e-14	-4.64603e-12	1.233324e-04	
